study_id,id,title,authors,year,doi,arxiv_id,relevance_score,pdf_status,download_url,source_db,batch
P486,P01_1185,Society Protect: Developing A Voting Mechanism for Blockchain-based AI Alignment,"Neulinger, A.; Sparer, L.; Roshanaei, M.; Ramljak, D.",2024,10.1109/BCCA62388.2024.10844386,,3,downloaded,https://doi.org/10.1109/BCCA62388.2024.10844386,,C1-doi-rel3
P488,P01_1187,Rethinking Depth Metaphors with a Cosmocentric Self: The “Steep” and the “Level” in Akha Emotional Practices,"Tooker, D.E.",2019,10.1111/etho.12248,,3,paywalled-confirmed,https://doi.org/10.1111/etho.12248,,X-inaccessible-or-paywalled
P495,P01_1197,TAUCHI-GPT: Leveraging GPT-4 to Create a Multimodal Open-Source Research AI Tool,"Farooq, A.; Kangas, J.; Raisamo, R.",2023,10.54941/ahfe1004176,,3,downloaded,https://doi.org/10.54941/ahfe1004176,,C1-doi-rel3
P497,P01_1200,Validating metrics for reward alignment in human-autonomy teaming,"Sanneman, L.; Shah, J.A.",2023,10.1016/j.chb.2023.107809,,3,downloaded,https://doi.org/10.1016/j.chb.2023.107809,,C1-doi-rel3
P504,P01_1229,Practical Ethical Issues for Artificial Intelligence in Education,"Córdova, P.R.; Vicari, R.M.",2022,10.1007/978-3-031-22918-3_34,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-031-22918-3_34,,X-inaccessible-or-paywalled
P509,P01_1239,Bimodal Affective Computing Interface for Emerging Artificial Intelligence Paradigms,"Gonsher, I.; Phelps, J.; Yan, S.; Yang, X.",2024,10.54941/ahfe1005363,,3,inaccessible,https://doi.org/10.54941/ahfe1005363,,X-inaccessible-or-paywalled
P510,P01_1243,Error-correction for ai safety,"Aliman, N.-M.; Elands, P.; Hürst, W.; Kester, L.; Thórisson, K.R.; Werkhoven, P.; Yampolskiy, R.; Ziesche, S.",2020,10.1007/978-3-030-52152-3_2,,3,downloaded,https://doi.org/10.1007/978-3-030-52152-3_2,,C1-doi-rel3
P512,P01_1245,Training for Implicit Norms in Deep Reinforcement Learning Agents through Adversarial Multi-Objective Reward Optimization,"Peschl, M.",2021,10.1145/3461702.3462473,,3,downloaded,https://doi.org/10.1145/3461702.3462473,,C1-doi-rel3
P513,P01_1249,"Ethical learning, natural and artificial","Railton, P.",2020,10.1093/oso/9780190905033.003.0002,,3,downloaded,https://doi.org/10.1093/oso/9780190905033.003.0002,,C1-doi-rel3
P516,P01_1255,Social choice ethics in artificial intelligence,"Baum, S.D.",2020,10.1007/s00146-017-0760-1,,3,downloaded,https://doi.org/10.1007/s00146-017-0760-1,,C1-doi-rel3
P522,P01_1268,Wuli-Shili-Renli-Jili System Approach and Its Application in Large Model Value Alignment,"Qi, J.; Jia, K.; Zhang, Y.; Feng, X.; Yan, H.",2024,10.1109/QRS-C63300.2024.00069,,3,downloaded,https://doi.org/10.1109/QRS-C63300.2024.00069,,C1-doi-rel3
P524,P01_1272,Beneficial AGI: Care and Collaboration Are All You Need,"Goertzel, Z.A.",2024,10.1007/978-3-031-65572-2_9,,3,downloaded,https://doi.org/10.1007/978-3-031-65572-2_9,,C1-doi-rel3
P526,P01_1277,Algorithms for Learning Value-Aligned Policies Considering Admissibility Relaxation,"Holgado-Sánchez, A.; Arias, J.; Billhardt, H.; Ossowski, S.",2024,10.1007/978-3-031-58202-8_9,,3,downloaded,https://doi.org/10.1007/978-3-031-58202-8_9,,C1-doi-rel3
P532,P01_1291,Perspective-Dependent Value Alignment of Norms,"Montes, N.; Osman, N.; Sierra, C.",2024,10.1007/978-3-031-58202-8_4,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-031-58202-8_4,,X-inaccessible-or-paywalled
P534,P01_1294,Examining the differential risk from high-level artificial intelligence and the question of control,"Kilian, K.A.; Ventura, C.J.; Bailey, M.M.",2023,10.1016/j.futures.2023.103182,,3,downloaded,https://doi.org/10.1016/j.futures.2023.103182,,C1-doi-rel3
P536,P01_1301,Exploiting Moral Values to Choose the Right Norms,"Serramia, M.; Lopez-Sanchez, M.; Rodriguez-Aguilar, J.A.; Morales, J.; Wooldridge, M.; Ansotegui, C.",2018,10.1145/3278721.3278735,,3,downloaded,https://doi.org/10.1145/3278721.3278735,,C1-doi-rel3
P538,P01_1303,AI Alignment Dialogues: An Interactive Approach to AI Alignment in Support Agents,"Chen, P.-Y.",2022,10.1145/3514094.3539531,,3,downloaded,https://doi.org/10.1145/3514094.3539531,,C1-doi-rel3
P540,P01_1306,Unpacking the Ethical Value Alignment in Big Models,"Yi, X.; Xie, X.",2023,10.7544/issn1000-1239.202330553,,3,downloaded,https://doi.org/10.7544/issn1000-1239.202330553,,C1-doi-rel3
P541,P01_1307,TauchiGPT_V2: Opensource AI Tool Designed to Assist in Academic Research,"Farooq, A.; Kangas, J.; Ziat, M.; Raisamo, R.",2024,10.54941/ahfe1004567,,3,downloaded,https://doi.org/10.54941/ahfe1004567,,C1-doi-rel3
P542,P01_1308,Invited Talk: The Coming AI Hackers,"Schneier, B.",2021,10.1007/978-3-030-78086-9_26,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-030-78086-9_26,,X-inaccessible-or-paywalled
P546,P01_1315,"Artificial thinking and doomsday projections: a discourse on trust, ethics and safety","White, J.; Brandt, D.; Söffner, J.; Stapleton, L.",2023,10.1007/s00146-023-01810-1,,3,downloaded,https://doi.org/10.1007/s00146-023-01810-1,,C1-doi-rel3
P548,P01_1318,Training Value-Aligned Reinforcement Learning Agents Using a Normative Prior,"Al Nahian, M.S.; Frazier, S.; Riedl, M.; Harrison, B.",2024,10.1109/TAI.2024.3363122,,3,downloaded,https://doi.org/10.1109/TAI.2024.3363122,,C1-doi-rel3
P549,P01_1319,Affordances' for Machine Learning,"Davis, J.L.",2023,10.1145/3593013.3594000,,3,downloaded,https://doi.org/10.1145/3593013.3594000,,C1-doi-rel3
P551,P01_1322,Understanding the spirit of a norm: Challenges for norm-learning agents,"Arnold, T.; Scheutz, M.",2023,10.1002/aaai.12138,,3,downloaded,https://doi.org/10.1002/aaai.12138,,C1-doi-rel3
P555,P01_1328,AI VALUE ALIGNMENT AND SOCIOLOGY OF MORALITY,"Deviatko, I.F.",2023,10.31857/S013216250027775-5,,3,downloaded,https://doi.org/10.31857/S013216250027775-5,,C1-doi-rel3
P558,P01_1333,Exploiting Value System Structure for Value-Aligned Decision-Making,"Karanik, M.; Billhardt, H.; Fernández, A.; Ossowski, S.",2024,10.1007/978-3-031-58202-8_11,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-031-58202-8_11,,X-inaccessible-or-paywalled
P560,P01_1336,Protecting Human Investors with Blockchain-based Circuit Breakers,"Sparer, L.; Neulinger, A.",2024,10.1109/BCCA62388.2024.10844408,,3,downloaded,https://doi.org/10.1109/BCCA62388.2024.10844408,,C1-doi-rel3
P564,P01_1349,Human-in-the-Loop Ethical AI for Care Robots and Confucian Virtue Ethics,"Liu, J.L.",2022,10.1007/978-3-031-24670-8_59,,3,downloaded,https://doi.org/10.1007/978-3-031-24670-8_59,,C1-doi-rel3
P565,P01_1352,An Ontology for Value Awareness Engineering,"Holgado-Sánchez, A.; Billhardt, H.; Ossowski, S.; Fernández, A.",2024,10.5220/0012595500003636,,3,downloaded,https://doi.org/10.5220/0012595500003636,,C1-doi-rel3
P567,P01_1356,Do We Need to Understand Social Robots to Grant Them Rights?,"Gerdes, A.",2020,10.3233/FAIA200960,,3,inaccessible,https://doi.org/10.3233/FAIA200960,,X-inaccessible-or-paywalled
P568,P01_1359,Less Hallucination and More Factuality: Human Values Alignment in Text Summarization,"Qiu, Z.; Xu, Y.",2024,10.1007/978-981-97-9671-7_14,,3,paywalled-confirmed,https://doi.org/10.1007/978-981-97-9671-7_14,,X-inaccessible-or-paywalled
P571,P01_1366,Friendly AI,"Fröding, B.; Peterson, M.",2021,10.1007/s10676-020-09556-w,,3,corrupt-file,https://doi.org/10.1007/s10676-020-09556-w,,C1-doi-rel3
P587,P01_1391,Defense methods against multi-language and multi-intent LLM attacks,"Fan, S.; Yang, Y.; Huang, W.; Ma, K.; Liu, Y.; Zheng, Y.",2024,10.1117/12.3051624,,3,inaccessible,https://doi.org/10.1117/12.3051624,,X-inaccessible-or-paywalled
P588,P01_1394,Aligning Crowd-sourced Human Feedback for Code Generation with Bayesian Inference,"Wong, M.F.; Tan, C.W.",2024,10.1109/CAI59869.2024.00037,,3,downloaded,https://doi.org/10.1109/CAI59869.2024.00037,,C1-doi-rel3
P591,P01_1408,Learning norms from stories: A prior for value aligned agents,"Al Nahian, M.S.; Frazier, S.; Riedl, M.; Harrison, B.",2020,10.1145/3375627.3375825,,3,downloaded,https://doi.org/10.1145/3375627.3375825,,C1-doi-rel3
P592,P01_1409,Relationship Between Trust in the Artificial Intelligence Creator and Trust in Artificial Intelligence Systems: The Crucial Role of Artificial Intelligence Alignment and Steerability,"Saffarizadeh, K.; Keil, M.; Maruping, L.",2024,10.1080/07421222.2024.2376382,,3,downloaded,https://doi.org/10.1080/07421222.2024.2376382,,C1-doi-rel3
P597,P01_1421,Decoding Human Prediction Errors for Human-Robot Value Alignment,"Xu, X.; Lee, S.W.",2024,10.1109/BCI60775.2024.10480520,,3,downloaded,https://doi.org/10.1109/BCI60775.2024.10480520,,C1-doi-rel3
P598,P01_1423,A Bidirectional Value Alignment Method Based on Behavior Trees,"Jin, H.; Li, J.; Li, F.; Chang, Y.; Tian, T.; Wu, Y.",2023,10.1109/ICUS58632.2023.10318404,,3,downloaded,https://doi.org/10.1109/ICUS58632.2023.10318404,,C1-doi-rel3
P599,P01_1426,Spatio-Temporal Graph Analytics on Secondary Affect Data for Improving Trustworthy Emotional AI,"Uddin, M.T.; Yin, L.; Canavan, S.",2024,10.1109/TAFFC.2023.3296695,,3,downloaded,https://doi.org/10.1109/TAFFC.2023.3296695,,C1-doi-rel3
P600,P01_1427,Encoding Ethics to Compute Value-Aligned Norms,"Serramia, M.; Rodriguez-Soto, M.; Lopez-Sanchez, M.; Rodriguez-Aguilar, J.A.; Bistaffa, F.; Boddington, P.; Wooldridge, M.; Ansotegui, C.",2023,10.1007/s11023-023-09649-7,,3,downloaded,https://doi.org/10.1007/s11023-023-09649-7,,C1-doi-rel3
P602,P01_1436,A Proposal for Artificial Moral Pedagogical Agents,"Córdova, P.R.; Vicari, R.M.; Brusius, C.; Coelho, H.",2021,10.1007/978-3-030-72657-7_38,,3,downloaded,https://doi.org/10.1007/978-3-030-72657-7_38,,C1-doi-rel3
P603,P01_1438,Inverse Norm Conflict Resolution,"Kasenberg, D.; Scheutz, M.",2018,10.1145/3278721.3278775,,3,downloaded,https://doi.org/10.1145/3278721.3278775,,C1-doi-rel3
P609,P01_1451,Towards Blockchain-based AI Alignment Using a Proof of Personhood Consensus Mechanism,"Neulinger, A.; Sparer, L.",2024,10.1109/BCCA62388.2024.10844393,,3,downloaded,https://doi.org/10.1109/BCCA62388.2024.10844393,,C1-doi-rel3
P617,P01_1466,Mitigating Bias in Reinforcement Learning from Human Feedback for Large Language Models,"Ravulu, C.; Sarabu, R.; Suryadevara, M.; Gummadi, V.; Kidiyur, M.D.",2024,10.1109/AIxDKE63520.2024.00019,,3,downloaded,https://doi.org/10.1109/AIxDKE63520.2024.00019,,C1-doi-rel3
P627,P01_1588,The Prospect of a Humanitarian Artificial Intelligence: Agency and Value Alignment,"Morales, D",2023,10.1111/japp.12677,,3,downloaded,https://doi.org/10.1111/japp.12677,,C1-doi-rel3
P632,P01_1599,Value Learning for Value-Aligned Route Choice Modeling via Inverse Reinforcement Learning,"Holgado-Sánchez, A; Bajo, J; Billhardt, H; Ossowski, S; Arias, J",2025,10.1007/978-3-031-85463-7,,3,downloaded,https://doi.org/10.1007/978-3-031-85463-7,,C1-doi-rel3
P633,P01_1610,Personality-based alignment of large language models and its impact on moral judgment,"Li, CJ; Jiao, LY; Chen, Z; Xu, HB; Wu, MS; Xu, Y",2026,10.3724/SP.J.1041.2026.1237,,3,downloaded,https://doi.org/10.3724/SP.J.1041.2026.1237,,C1-doi-rel3
P006,P01_0097,"What is Safety? Corporate Discourse, Power, and the Politics of Generative AI Safety",Ankolika De; Gabriel Lima; Yixin Zou,2026,10.1145/3772318.3791632,,2,downloaded,https://doi.org/10.1145/3772318.3791632,,C1-doi-rel3
P622,P01_1559,A software tool to measure the alignment of assessment instrument with a set of learning objectives of a course,"Ramesh, R.; Sasikumar, M.; Iyer, S.",2016,10.1109/ICALT.2016.10,,2,downloaded,https://doi.org/10.1109/ICALT.2016.10,,C1-doi-rel3
P1000,P01_2345,Multiculturalism and AI Value Alignment,"Townsend, Beverley A",2025,,,3,no-doi,,,C2-scopus-rel3
P1001,P01_2347,Normative conflicts and shallow ai alignment: R. millière,"Milli��re, Rapha��l",2025,,,3,no-doi,,,C2-scopus-rel3
P1002,P01_2348,Justifications for Democratizing AI Alignment and Their Prospects,"Steingr��ber, A.; Baum, K.",2025,,,3,downloaded,,,C2-scopus-rel3
P1004,P01_2350,Whose values prevail? Bias in large language model value alignment,"Qi, Ruoxi; Papyshev, Gleb; Tsai, Kellee; Chan, Antoni B; Hsiao, Janet",2025,,,3,no-doi,,,C2-scopus-rel3
P1005,P01_2352,The hard problem of AI alignment: value forks in moral judgment,"Kneer, M; Viehoff, J",2025,,,3,no-doi,,,C2-scopus-rel3
P1006,P01_2353,Intelligence AI alignment and Mamba,"Ma, Y.",2025,,,3,no-doi,,,C2-scopus-rel3
P1007,P01_2356,Global order and AI alignment-a theoretical perspective of international relations on governing technological risk,"Pang, X.",2025,,,3,no-doi,,,C2-scopus-rel3
P1008,P01_2357,The value alignment dilemma and transcendence of generative artificial intelligence applied in teacher education,"Wang, K.; Long, H.Y.; Xu, X.Y.; Guo, J.W.",2025,,,3,no-doi,,,C2-scopus-rel3
P1011,P01_2364,AI alignment in grey wolf optimizer hybrids,"Smart, B.; Niu, R.",2025,,,3,no-doi,,,C2-scopus-rel3
P1013,P01_2367,Position: Towards Bidirectional Human-AI Alignment,"Shen, Hua; Knearem, Tiffany; Ghosh, Reshmi; Alkiek, Kenan; Krishna, Kundan; Liu, Yachuan; Petridis, Savvas; Peng, Yi-Hao; Qiwei, Li; Si, Chenglei; Xie, Yutong; Bigham, Jeffrey P.; Bentley, Frank; Chai, Joyce; Lipton, Zachary Chase; Mei, Qiaozhu; Terry, Michael; Yang, Diyi; Morris, Meredith Ringel; Resnick, Paul; Jurgens, David",2025,,,3,downloaded,,,C2-scopus-rel3
P1014,P01_2368,Can AI Have a Soul? Reflections on Value Alignment and Constitutional AI,"Askell, A.",2025,,,3,no-doi,,,C2-scopus-rel3
P1015,P01_2370,AI Value Alignment as Governance,"Cao, J.",2025,,,3,downloaded,,,C2-scopus-rel3
P1016,P01_2371,Moral Anchor System: A Predictive Framework for AI Value Alignment and Drift Prevention,"Ravindran, S.K.",2025,,,3,downloaded,,,C2-scopus-rel3
P1018,P01_2373,Legal and administrative frameworks as foundations for AI alignment with human volition,"Josifović, S.",2025,,,3,no-doi,,,C2-scopus-rel3
P1019,P01_2374,Cultural Value Alignment in Large Language Models: A Promptbased Analysis of Schwartz Values in Gemini,"Segerer, R.",2025,,,3,downloaded,,,C2-scopus-rel3
P1020,P01_2378,Reflections on the AI alignment problem,"Bruiger, Dan",2025,,,3,no-doi,,,C2-scopus-rel3
P1021,P01_2382,Neurodivergent influenceability as a contingent solution to the ai alignment problem,"Hernández-Espinosa, A.; Abrahão, F.S.; Witkowski, O.; Zenil, H.",2025,,,3,downloaded,,,C2-scopus-rel3
P1022,P01_2383,"AI agents, automaticity, and value alignment in health care","Taylor, R.A.",2025,,,3,downloaded,,,C2-scopus-rel3
P1023,P01_2384,New Perspectives on AI Alignment,"Belliger, Andréa; Krieger, David J.",2025,,,3,no-doi,,,C2-scopus-rel3
P1024,P01_2385,Measuring AI alignment with human flourishing,"Hilliard, E.; Jagadeesh, A.; Cook, A.; Billings, S.; Skytland, N.; Llewellyn, A.; Paull, J.; Paull, N.; KuryloƗ, N.; Nesbitt, K.",2025,,,3,no-doi,,,C2-scopus-rel3
P1026,P01_2388,Pluralism in AI Value Alignment: Motivations and Methods,"Paris, H.; Phillip, H.",2025,,,3,no-doi,,,C2-scopus-rel3
P1027,P01_2391,A neurosymbolic approach to AI alignment,"Wagner, Benedikt J.; d’Avila Garcez, Artur",2024,,,3,downloaded,,,C2-scopus-rel3
P1029,P01_2396,FLAMES: Benchmarking value alignment of LLMs in Chinese,"Huang, K.; Liu, X.; Guo, Q.; Sun, T.; Sun, J.; Wang, Y.; Zhou, Z.; Wang, Y.; Teng, Y.; Qiu, X.",2024,,,3,downloaded,,,C2-scopus-rel3
P1030,P01_2399,Representative social choice: From learning theory to ai alignment,"Qiu, Tianyi",2024,,,3,downloaded,,,C2-scopus-rel3
P1031,P01_2403,Social choice for ai alignment: Dealing with diverse human feedback,"Conitzer, Vincent; Freedman, Rachel; Heitzig, Jobst; Holliday, Wesley H; Jacobs, Bob M; Lambert, Nathan; Mosse, Milan; Pacuit, Eric; Russell, Stuart; Schoelkopf, Hailey",2024,,,3,no-doi,,,C2-scopus-rel3
P1032,P01_2404,Incentive compatibility for ai alignment in sociotechnical systems: Positions and prospects,"Zhang, Z.; Bai, F.; Wang, M.; Ye, H.; Ma, C.; Yang, Y.",2024,,,3,downloaded,,,C2-scopus-rel3
P1033,P01_2405,Humanistic Considerations in Value Alignment for Large-Scale Artificial Intelligence Models,"Lin, A.; Chang, Y.",2024,,,3,no-doi,,,C2-scopus-rel3
P1034,P01_2406,Uncovering mesa-optimization algorithms in transformers,"von Oswald, Johannes; Niklasson, Eyvind; Schlegel, Maximilian; Kobayashi, Seijin; Zucchet, Nicolas; Scherrer, Nino; Miller, Nolan; Sandler, Mark; Agüera, Blaise; Vladymyrov, Max; Pascanu, Razvan; Sacramento, João",2024,,,3,no-doi,,,C2-scopus-rel3
P1035,P01_2408,A comparative study of value alignment in generative artificial intelligence: Based on experimental news commentaries generated on ten major international events (2012-2023),"Hu, Z.R.; Yan, J.Q.",2024,,,3,inaccessible,,,X-inaccessible-or-paywalled
P1037,P01_2412,LocalValueBench: A collaboratively built and extensible benchmark for evaluating localized value alignment and ethical safety in large language models,"Meadows, G.I.; Long Lau, N.W.; Susanto, E.A.; Chi Lok, Y.; Paul, A.",2024,,,3,no-doi,,,C2-scopus-rel3
P1038,P01_2413,Combining Theory of Mind and Kindness for Self-Supervised Human-AI Alignment,"Hewson, J.T.S.",2024,,,3,no-doi,,,C2-scopus-rel3
P1039,P01_2414,On the Confusion between Inner and Outer Misalignment,"Leong, C.",2024,,,3,no-doi,,,C2-scopus-rel3
P1040,P01_2415,Mechanisms of innovation and AI value alignment of AI art in the AIGC era,"Xie, X. F.; Lin, S. Y.",2024,,,3,no-doi,,,C2-scopus-rel3
P1041,P01_2416,Variable value alignment by design; averting risks with robot religion,"White, J.",2024,,,3,no-doi,,,C2-scopus-rel3
P1042,P01_2418,A matter of principle? AI alignment as the fair treatment of claims,"Gabriel, I.; Keeling, G.",2024,,,3,no-doi,,,C2-scopus-rel3
P1043,P01_2419,AI alignment vs AI ethical treatment: Ten challenges,"Bradley, A.; Saad, B.",2024,,,3,downloaded,,,C2-scopus-rel3
P1044,P01_2421,Plurality of value pluralism and ai value alignment,"Kasirzadeh, A.",2024,,,3,no-doi,,,C2-scopus-rel3
P1045,P01_2422,Dynamic normativity: Necessary and sufficient conditions for value alignment,"Corrêa, N.K.",2024,,,3,no-doi,,,C2-scopus-rel3
P1046,P01_2423,How to measure value alignment in AI,"Peterson, M.; Gärdenfors, P.",2024,,,3,downloaded,,,C2-scopus-rel3
P1047,P01_2424,Human values from Indian philosophy to solve AI alignment problem,"Chaturvedi, S.",2024,,,3,no-doi,,,C2-scopus-rel3
P1048,P01_2425,AI Alignment through Reinforcement Learning from Human Feedback?,"Dahlgren Lindstrom, A.; Methnani, L.; Krause, L.; Ericson, P.; Martinez, I.; Rituerto, D.; Troya, D.; Coelho Mollo, D.; Dobbe, R.",2024,,,3,downloaded,,,C2-scopus-rel3
P1049,P01_2427,The obscure politics of artificial intelligence: A Marxian socio-technical critique of the AI alignment problem thesis,"Cugurullo, F.",2024,,,3,no-doi,,,C2-scopus-rel3
P1050,P01_2428,Toward human-AI alignment in large-scale multi-player games,"Sharma, S.; Davidson, G.; Khetarpal, K.; Kanervisto, A.; Arora, U.; Hofmann, K.; Momennejad, I.",2024,,,3,downloaded,,,C2-scopus-rel3
P1051,P01_2433,Artificial intelligence in enterprise applications: Unlocking potential and driving growth. Multishoring. Beyond preferences in AI alignment,,2024,,,3,no-doi,,,C2-scopus-rel3
P1052,P01_2434,AI value alignment: Guiding artificial intelligence towards shared values,,2024,,,3,no-doi,,,C2-scopus-rel3
P1054,P01_2437,Value alignment: research on the risks of AI cultural technology ethics and good governance in the AIGC era,"XIE, X F; QU, C.",2024,,,3,no-doi,,,C2-scopus-rel3
P1055,P01_2439,Human-AI alignment for responsible governance,"Marmolejo-Ramos, F.",2024,,,3,no-doi,,,C2-scopus-rel3
P1056,P01_2440,Mechanisms of AI art innovation and AI value alignment in the AIGC era (01),"Xie, X.F.; Lin, S.Y.",2024,,,3,no-doi,,,C2-scopus-rel3
