paper_id,year,publication_type,evidence_basis,citation_count,D1,D6,D2,D3,D4,D5,D7,D8,composite,tier,weight_set,notes,low_credibility
P422,2025,empirical,full-text,0,2,0,1,2,2,2,1,2,1.50,D,empirical,ft_file=Federated Fine-Tuning of Large Language Models for Intelligent Automotive Systems with Low-Rank Adaptation.pdf | ai-revised:subdomains=value alignment; robustness; ethics; capabilities->robustness; capabilities | ft_file=Federated Fine-Tuning of Large Language Models for Intelligent Automotive Systems with Low-Rank Adaptation.pdf | ai-revised:subdomains=value alignment; robustness; ethics; capabilities->robustness; capabilities | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,1
P423,2025,empirical,abstract,2,3,3,1,2,2,3,1,2,2.20,C,empirical,ai-revised:subdomains=value alignment; interpretability; ethics; capabilities->other | moved:formal_framework(none->other) | | ai-revised:subdomains=value alignment; interpretability; ethics; capabilities->other | moved:formal_framework(none->other) | d1:journal | d6:cohort p61 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P424,2025,other,full-text,5,2,3,2,2,,3,2,2,2.40,B,pos_review,ft_file=The Hall of AI Fears and Hopes: Comparing the Views of AI Influencers and those of Members of the U.S. Public Through an Interactive Platform.pdf | ai-revised:methodology=not_applicable->experiment | moved:datasets_used(other) | moved:sample_size(other) | moved:effect_sizes(other) | moved:methodology(other) | ft_file=The Hall of AI Fears and Hopes: Comparing the Views of AI Influencers and those of Members of the U.S. Public Through an Interactive Platform.pdf | ai-revised:methodology=not_applicable->experiment | moved:datasets_used(other) | moved:sample_size(other) | moved:effect_sizes(other) | moved:methodology(other) | d1:proceedings | d6:cohort p78 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P425,2025,position,full-text,0,2,0,3,2,,3,1,3,2.20,C,pos_review,ft_file=AI Assurance Needs a Systems Engineering Approach.pdf | moved:formal_framework(none->other) | ft_file=AI Assurance Needs a Systems Engineering Approach.pdf | moved:formal_framework(none->other) | d1:workshop | d6:cohort zero citations after grace period | scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P426,2025,review,abstract,2,2,3,1,2,,3,1,2,2.20,C,pos_review,d1:doi_peer | d6:cohort p61 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P427,2024,empirical,full-text,5,2,2,1,2,2,3,2,1,1.95,C,empirical,ft_file=Ultra-wide field and new wide field composite retinal image registration with AI-enabled pipeline and 3D distortion correction algorithm.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | ft_file=Ultra-wide field and new wide field composite retinal image registration with AI-enabled pipeline and 3D distortion correction algorithm.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | d1:doi_peer | d6:cohort p55 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=1,0
P428,2025,empirical,full-text,1,2,2,1,2,2,3,1,3,2.00,C,empirical,ft_file=Prosocial behavior in Large Language Models: Value alignment and affective mechanisms.pdf | moved:formal_framework(none->other) | ft_file=Prosocial behavior in Large Language Models: Value alignment and affective mechanisms.pdf | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p51 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P429,2025,other,full-text,1,2,2,2,2,,3,2,3,2.40,B,pos_review,ft_file=DxHF: Providing High-Quality Human Feedback for LLM Alignment with Interactive Decomposition.pdf | ai-revised:methodology=not_applicable->experiment | moved:effect_sizes(other) | moved:methodology(other) | ft_file=DxHF: Providing High-Quality Human Feedback for LLM Alignment with Interactive Decomposition.pdf | ai-revised:methodology=not_applicable->experiment | moved:effect_sizes(other) | moved:methodology(other) | d1:proceedings | d6:cohort p51 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P430,2025,empirical,full-text,6,2,4,2,2,2,3,2,3,2.50,B,empirical,ft_file=Towards realistic evaluation of cultural value alignment in large language models: Diversity enhancement for survey response simulation.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | moved:formal_framework(none->other) | ft_file=Towards realistic evaluation of cultural value alignment in large language models: Diversity enhancement for survey response simulation.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p80 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P431,2024,other,full-text,,3,,1,2,,3,2,3,2.41,B,pos_review,ft_file=Kantian Fallibilist Ethics for AI Alignment.pdf | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3 | ft_file=Kantian Fallibilist Ethics for AI Alignment.pdf | d1:journal | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0
P432,2025,empirical,full-text,2,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=Public Opinion on the Politics of AI Alignment: Cross-National Evidence on Expectations for AI Moderation From Germany and the United States.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->analysis | ft_file=Public Opinion on the Politics of AI Alignment: Cross-National Evidence on Expectations for AI Moderation From Germany and the United States.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->analysis | d1:doi_peer | d6:cohort p61 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P433,2025,empirical,abstract,0,2,0,2,2,2,3,1,3,1.85,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P434,2025,other,full-text,0,2,0,1,2,,3,2,2,1.80,C,pos_review,ft_file=A Vision for Value-Aligned AI-Driven Systems.pdf | ft_file=A Vision for Value-Aligned AI-Driven Systems.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P435,2024,empirical,full-text,0,2,0,1,2,2,3,1,2,1.65,C,empirical,ft_file=A tyrannical societal something: Drawing lessons for twenty-first-century ‘privacy-protecting’ technology from long nineteenth-century literature.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->analysis | ft_file=A tyrannical societal something: Drawing lessons for twenty-first-century ‘privacy-protecting’ technology from long nineteenth-century literature.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->analysis | d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P436,2025,review,full-text,25,2,4,1,2,,3,1,2,2.35,C,pos_review,ft_file=Robot learning in the era of foundation models: a survey.pdf | moved:datasets_used(review) | ft_file=Robot learning in the era of foundation models: a survey.pdf | moved:datasets_used(review) | d1:doi_peer | d6:cohort p92 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P437,2025,opinion,abstract,0,2,0,1,2,,2,1,1,1.35,D,pos_review,ai-revised:subdomains=value alignment; mesa-optimization; ethics->other | | ai-revised:subdomains=value alignment; mesa-optimization; ethics->other | d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=1,1
P438,2025,opinion,full-text,0,2,0,1,2,,2,1,2,1.50,D,pos_review,"ft_file=Large Language Models in Human Subject Research, and the Presence of Idiosyncratic Human Behaviors.pdf | ai-revised:publication_type=other->opinion | ft_file=Large Language Models in Human Subject Research, and the Presence of Idiosyncratic Human Behaviors.pdf | ai-revised:publication_type=other->opinion | d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2",1
P439,2024,empirical,full-text,1,2,1,1,2,1,3,1,2,1.60,C,empirical,ft_file=Interactively Explaining Robot Policies to Humans in Integrated Virtual and Physical Training Environments.pdf | ft_file=Interactively Explaining Robot Policies to Humans in Integrated Virtual and Physical Training Environments.pdf | d1:proceedings | d6:cohort p32 | scored:D2=1 | scored:D3=2 | scored:D4=1 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P440,2024,theoretical,full-text,5,2,2,2,2,,3,1,3,2.25,C,theoretical,ft_file=On the relevance of value system structure for automated value-aligned decision-making.pdf | ai-revised:publication_type=other->theoretical | ft_file=On the relevance of value system structure for automated value-aligned decision-making.pdf | ai-revised:publication_type=other->theoretical | d1:proceedings | d6:cohort p55 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P441,2025,position,full-text,1,2,2,1,2,,2,2,2,1.85,C,pos_review,ft_file=Context Sensitive Frames and AI Alignment.pdf | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=2 | scored:D8=2 | ft_file=Context Sensitive Frames and AI Alignment.pdf | d1:proceedings | d6:cohort p51,0
P442,2025,empirical,full-text,0,2,0,2,2,2,3,1,3,1.85,C,empirical,ft_file=Removing Prompt-template Bias in Reinforcement Learning from Human Feedback.pdf | ft_file=Removing Prompt-template Bias in Reinforcement Learning from Human Feedback.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P443,2025,empirical,full-text,0,2,0,1,2,2,3,2,2,1.70,C,empirical,ft_file=Decision-Maker Alignment: Benchmark Datasets.pdf | ft_file=Decision-Maker Alignment: Benchmark Datasets.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P444,2025,empirical,full-text,0,2,0,1,2,2,3,2,2,1.70,C,empirical,ft_file=Inferring Human Fairness Judgments with Large Language Models in Human-Robot Interaction Scenarios.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | ft_file=Inferring Human Fairness Judgments with Large Language Models in Human-Robot Interaction Scenarios.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | d1:workshop | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P445,2022,theoretical,full-text,6,2,2,2,3,,3,1,3,2.50,B,theoretical,ft_file=Badea_2022_oa.pdf | ai-revised:publication_type=other->theoretical | ft_file=Badea_2022_oa.pdf | ai-revised:publication_type=other->theoretical | d1:doi_peer | d6:cohort p48 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P446,2023,other,full-text,0,2,0,1,2,,3,1,3,1.90,C,pos_review,ft_file=AI development choices with multiple values.pdf | ft_file=AI development choices with multiple values.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P447,2020,empirical,full-text,41,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=AI should embody our values: Investigating journalistic values to inform AI technology design.pdf | ai-revised:publication_type=position->empirical | ai-revised:methodology=not_applicable->analysis | ft_file=AI should embody our values: Investigating journalistic values to inform AI technology design.pdf | ai-revised:publication_type=position->empirical | ai-revised:methodology=not_applicable->analysis | d1:proceedings | d6:cohort p78 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P448,2022,other,abstract,18,3,4,2,2,,3,1,3,2.75,B,pos_review,moved:datasets_used(other) | moved:formal_framework(none->other) | | moved:datasets_used(other) | moved:formal_framework(none->other) | d1:journal | d6:cohort p80 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P449,2023,theoretical,full-text,30,2,4,1,2,,3,2,3,2.45,B,theoretical,ft_file=Coston_2023_oa.pdf | ai-revised:publication_type=other->theoretical | ft_file=Coston_2023_oa.pdf | ai-revised:publication_type=other->theoretical | d1:proceedings | d6:cohort p97 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P450,2022,empirical,full-text,14,2,3,1,2,2,3,1,2,2.10,C,empirical,ft_file=Trustworthy Knowledge Graph Completion Based on Multi-sourced Noisy Data.pdf | moved:formal_framework(none->other) | ft_file=Trustworthy Knowledge Graph Completion Based on Multi-sourced Noisy Data.pdf | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p72 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P451,2024,other,full-text,0,2,0,1,2,,2,1,2,1.50,D,pos_review,ft_file=Solving A.I Safety and Alignment Issues Through Classical Safety Technology.pdf | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2 | ft_file=Solving A.I Safety and Alignment Issues Through Classical Safety Technology.pdf | d1:doi_peer | d6:cohort zero citations after grace period,1
P452,2024,empirical,full-text,1,2,1,1,2,2,2,1,2,1.65,C,empirical,ft_file=Better Understanding of Humans for Cooperative AI through Clustering.pdf | ft_file=Better Understanding of Humans for Cooperative AI through Clustering.pdf | d1:proceedings | d6:cohort p32 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,0
P453,2023,theoretical,full-text,6,2,2,2,3,,3,1,3,2.50,B,theoretical,ft_file=Human-aware AI —A foundational framework for human–AI interaction.pdf | ft_file=Human-aware AI —A foundational framework for human–AI interaction.pdf | d1:proceedings | d6:cohort p52 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P454,2024,review,full-text,5,2,2,2,2,,3,1,3,2.35,C,pos_review,ft_file=Ma_2024_oa.pdf | ft_file=Ma_2024_oa.pdf | d1:proceedings | d6:cohort p55 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P455,2022,empirical,full-text,12,2,3,2,2,2,3,2,3,2.35,C,empirical,ft_file=Estimating Value Preferences in a Hybrid Participatory System.pdf | ft_file=Estimating Value Preferences in a Hybrid Participatory System.pdf | d1:doi_peer | d6:cohort p64 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P456,2022,empirical,abstract,18,2,4,1,2,2,3,1,3,2.30,C,empirical,d1:proceedings | d6:cohort p80 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P457,2018,other,full-text,3,2,1,1,2,,3,2,2,1.95,C,pos_review,ft_file=Sarma_2018_oa.pdf | ft_file=Sarma_2018_oa.pdf | d1:doi_peer | d6:cohort p23 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P458,2020,other,abstract,5,2,1,2,2,,3,1,3,2.20,C,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p21 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P459,2020,empirical,full-text,16,2,2,1,2,2,3,1,2,1.95,C,empirical,ft_file=Fisac_2020_oa.pdf | ft_file=Fisac_2020_oa.pdf | d1:proceedings | d6:cohort p52 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P460,2020,theoretical,full-text,42,2,4,2,2,,3,1,3,2.55,B,theoretical,ft_file=Moral Gridworlds: A Theoretical Proposal for Modeling Artificial Moral Cognition.pdf | ai-revised:publication_type=other->theoretical | moved:formal_framework(none->other) | ft_file=Moral Gridworlds: A Theoretical Proposal for Modeling Artificial Moral Cognition.pdf | ai-revised:publication_type=other->theoretical | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p84 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P461,2021,review,abstract,0,2,0,1,2,,2,2,2,1.55,D,pos_review,moved:datasets_used(review) | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=2 | scored:D8=2 | | moved:datasets_used(review) | d1:proceedings | d6:cohort zero citations after grace period,1
P462,2022,other,metadata,0,2,0,1,2,,,1,2,1.33,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D7=1 | scored:D8=2,1
P463,2018,other,abstract,7,2,1,1,2,,3,1,2,1.90,C,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p38 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P464,2024,empirical,abstract,46,2,4,1,2,2,3,1,2,2.25,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p89 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
