paper_id,year,publication_type,evidence_basis,citation_count,D1,D6,D2,D3,D4,D5,D7,D8,composite,tier,weight_set,notes,low_credibility,subdomains,sens,sens_tier
P512,2021,empirical,full-text,3,2,1,2,2,2,3,2,3,2.05,C,empirical,ft_file=Training for Implicit Norms in Deep Reinforcement Learning Agents through Adversarial Multi-Objective Reward Optimization.pdf | ft_file=Training for Implicit Norms in Deep Reinforcement Learning Agents through Adversarial Multi-Objective Reward Optimization.pdf | d1:proceedings | d6:cohort p33 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; robustness; ethics; capabilities,2.285714285714286,C
P513,2020,other,abstract,30,2,3,2,2,,3,2,3,2.55,B,pos_review,d1:doi_peer | d6:cohort p73 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,ethics,2.5714285714285716,B
P514,2024,empirical,full-text,2,2,2,1,2,2,3,1,2,1.95,C,empirical,ft_file=DISTINCTIVE IMAGE CAPTIONING: LEVERAGING GROUND TRUTH CAPTIONS IN CLIP GUIDED REINFORCEMENT LEARNING.pdf | ft_file=DISTINCTIVE IMAGE CAPTIONING: LEVERAGING GROUND TRUTH CAPTIONS IN CLIP GUIDED REINFORCEMENT LEARNING.pdf | d1:proceedings | d6:cohort p41 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; robustness; ethics; capabilities,2.142857142857143,C
P515,2021,theoretical,abstract,53,3,4,2,3,,3,1,3,2.90,B,theoretical,ai-revised:publication_type=empirical->theoretical | moved:formal_framework(none->other) | | ai-revised:publication_type=empirical->theoretical | moved:formal_framework(none->other) | d1:journal | d6:cohort p100 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics,2.857142857142857,B
P516,2020,other,full-text,147,2,4,1,2,,3,1,3,2.50,B,pos_review,ft_file=Social choice ethics in artificial intelligence.pdf | ft_file=Social choice ethics in artificial intelligence.pdf | d1:doi_peer | d6:cohort p94 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,robustness; ethics,2.5,B
P517,2023,empirical,abstract,8,2,3,1,2,2,3,1,2,2.10,C,empirical,ai-revised:subdomains=value alignment->other | | ai-revised:subdomains=value alignment->other | d1:proceedings | d6:cohort p60 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,other,2.142857142857143,C
P518,2023,other,full-text,6,3,2,2,2,,3,2,4,2.65,B,pos_review,ft_file=Taking into Account Sentient Non-Humans in AI Ambitious Value Learning: Sentientist Coherent Extrapolated Volition.pdf | ft_file=Taking into Account Sentient Non-Humans in AI Ambitious Value Learning: Sentientist Coherent Extrapolated Volition.pdf | d1:journal | d6:cohort p52 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=4,0,value alignment; mesa-optimization; ethics; capabilities,2.9285714285714284,B
P519,2023,other,abstract,0,2,0,1,2,,2,1,2,1.50,D,pos_review,d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,1,value alignment,1.9285714285714288,C
P520,2018,position,abstract,14,2,3,2,2,,3,1,3,2.50,B,pos_review,ai-revised:publication_type=opinion->position | | ai-revised:publication_type=opinion->position | d1:doi_peer | d6:cohort p61 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness,2.5,B
P521,2019,empirical,full-text,18,2,3,1,2,2,3,1,2,2.10,C,empirical,ft_file=A novel multi-step reinforcement learning method for solving reward hacking.pdf | moved:formal_framework(none->other) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2 | ft_file=A novel multi-step reinforcement learning method for solving reward hacking.pdf | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p73,0,value alignment; robustness,2.142857142857143,C
P522,2024,other,full-text,0,2,0,1,2,,2,1,2,1.50,D,pos_review,ft_file=Wuli-Shili-Renli-Jili System Approach and Its Application in Large Model Value Alignment.pdf | ai-revised:mathematical_formalism=logic; optimization->none | ft_file=Wuli-Shili-Renli-Jili System Approach and Its Application in Large Model Value Alignment.pdf | ai-revised:mathematical_formalism=logic; optimization->none | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,1,value alignment; interpretability; robustness; ethics; capabilities,1.9285714285714288,C
P523,2023,other,full-text,50,2,4,2,2,,3,1,3,2.65,B,pos_review,ft_file=Current cases of AI misalignment and their implications for future risks.pdf | moved:datasets_used(other) | ft_file=Current cases of AI misalignment and their implications for future risks.pdf | moved:datasets_used(other) | d1:doi_peer | d6:cohort p100 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; governance; ethics; capabilities,2.5,B
P524,2024,position,abstract,3,2,2,1,2,,3,1,3,2.20,C,pos_review,d1:doi_peer | d6:cohort p47 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,robustness; ethics,2.5,B
P525,2019,empirical,abstract,21,2,4,1,2,2,3,1,2,2.25,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p86 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment,2.142857142857143,C
P526,2024,other,full-text,1,2,1,1,2,,3,1,2,1.90,C,pos_review,ft_file=Algorithms for Learning Value-Aligned Policies Considering Admissibility Relaxation.pdf | ft_file=Algorithms for Learning Value-Aligned Policies Considering Admissibility Relaxation.pdf | d1:doi_peer | d6:cohort p32 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; robustness; governance; ethics,2.285714285714286,C
P527,2019,other,full-text,6,2,2,1,2,,3,2,3,2.25,C,pos_review,ft_file=Shared moral foundations of embodied artificial intelligence.pdf | ai-revised:formal_framework=decision theory->none | ft_file=Shared moral foundations of embodied artificial intelligence.pdf | ai-revised:formal_framework=decision theory->none | d1:proceedings | d6:cohort p40 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; ethics; capabilities,2.5714285714285716,B
P528,2022,other,abstract,4,3,1,2,2,,3,2,3,2.35,C,pos_review,d1:journal | d6:cohort p28 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; robustness,2.7142857142857144,B
P529,2021,position,full-text,6,2,2,2,2,,3,2,3,2.40,B,pos_review,ft_file=Slavkovik_2021_oa.pdf | ft_file=Slavkovik_2021_oa.pdf | d1:proceedings | d6:cohort p46 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,governance; ethics; capabilities,2.5714285714285716,B
P530,2023,position,full-text,20,2,4,2,2,,3,2,3,2.70,B,pos_review,ft_file=Gu_2023_oa.pdf | ft_file=Gu_2023_oa.pdf | d1:doi_peer | d6:cohort p82 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; robustness; ethics; capabilities,2.5714285714285716,B
P531,2022,review,full-text,26,2,4,2,2,,3,2,2,2.55,B,pos_review,ft_file=W_schle_2022_oa.pdf | moved:datasets_used(review) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | ft_file=W_schle_2022_oa.pdf | moved:datasets_used(review) | d1:doi_peer | d6:cohort p88,0,value alignment; interpretability; robustness,2.357142857142857,C
P532,2024,theoretical,abstract,2,2,2,3,2,,3,1,3,2.40,B,theoretical,ai-revised:publication_type=opinion->theoretical | | ai-revised:publication_type=opinion->theoretical | d1:doi_peer | d6:cohort p41 | scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment,2.3571428571428577,C
P533,2024,other,full-text,2,2,2,1,2,,2,2,2,1.85,C,pos_review,ft_file=Decoding the Alignment Problem: Revisiting the 1958 NYT Report on Rosenblatt's Perceptron Through the Lens of Information Theory.pdf | moved:datasets_used(other) | ft_file=Decoding the Alignment Problem: Revisiting the 1958 NYT Report on Rosenblatt's Perceptron Through the Lens of Information Theory.pdf | moved:datasets_used(other) | d1:doi_peer | d6:cohort p41 | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=2 | scored:D8=2,0,value alignment; robustness; ethics; capabilities,2.0,C
P534,2023,review,full-text,28,2,4,1,2,,3,1,2,2.35,C,pos_review,ft_file=Examining the differential risk from high-level artificial intelligence and the question of control.pdf | moved:datasets_used(review) | moved:formal_framework(none->other) | ft_file=Examining the differential risk from high-level artificial intelligence and the question of control.pdf | moved:datasets_used(review) | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p92 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; robustness; mesa-optimization; governance; ethics; capabilities,2.285714285714286,C
P535,2020,position,full-text,4,2,0,2,2,,3,1,3,2.05,C,pos_review,ft_file=Osoba_2020_oa.pdf | ai-revised:publication_type=opinion->position | ft_file=Osoba_2020_oa.pdf | ai-revised:publication_type=opinion->position | d1:proceedings | d6:cohort p10 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; governance; ethics,2.5,B
P536,2018,other,full-text,25,2,4,2,3,,3,2,3,2.85,B,pos_review,ft_file=Exploiting Moral Values to Choose the Right Norms.pdf | ai-revised:publication_type=review->other | ft_file=Exploiting Moral Values to Choose the Right Norms.pdf | ai-revised:publication_type=review->other | d1:proceedings | d6:cohort p84 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; governance; ethics,2.785714285714286,B
P537,2023,other,full-text,1,2,1,2,2,,3,1,3,2.20,C,pos_review,ft_file=Pleasure addiction via brain-manipulating technologies as a possible contributor to civilizational decline.pdf | ai-revised:subdomains=value alignment; ethics; capabilities->value alignment; ethics; capabilities; robustness | ft_file=Pleasure addiction via brain-manipulating technologies as a possible contributor to civilizational decline.pdf | ai-revised:subdomains=value alignment; ethics; capabilities->value alignment; ethics; capabilities; robustness | d1:doi_peer | d6:cohort p20 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics; capabilities; robustness,2.5,B
P538,2022,position,full-text,1,2,1,2,2,,3,2,3,2.25,C,pos_review,ft_file=AI Alignment Dialogues: An Interactive Approach to AI Alignment in Support Agents.pdf | ft_file=AI Alignment Dialogues: An Interactive Approach to AI Alignment in Support Agents.pdf | d1:proceedings | d6:cohort p20 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; ethics,2.5714285714285716,B
P539,2024,empirical,abstract,0,2,0,1,2,2,3,1,2,1.65,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; ethics,2.142857142857143,C
P540,2023,review,full-text,,2,,2,2,,3,2,3,2.47,B,pos_review,ft_file=Unpacking the Ethical Value Alignment in Big Models.pdf | moved:datasets_used(review) | moved:formal_framework(none->other) | ft_file=Unpacking the Ethical Value Alignment in Big Models.pdf | moved:datasets_used(review) | moved:formal_framework(none->other) | d1:doi_peer | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; robustness; governance; ethics; capabilities,2.5714285714285716,B
P541,2024,empirical,full-text,3,2,2,1,2,3,2,1,1,1.95,C,empirical,ft_file=TauchiGPT_V2: Opensource AI Tool Designed to Assist in Academic Research.pdf | scored:D2=1 | scored:D3=2 | scored:D4=3 | scored:D5=2 | scored:D7=1 | scored:D8=1 | ft_file=TauchiGPT_V2: Opensource AI Tool Designed to Assist in Academic Research.pdf | d1:doi_peer | d6:cohort p47,0,value alignment; interpretability; governance; ethics; capabilities,2.142857142857143,C
P542,2021,other,abstract,12,2,3,2,2,,3,1,3,2.50,B,pos_review,d1:doi_peer | d6:cohort p60 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,robustness,2.5,B
P543,2023,empirical,full-text,28,2,4,1,2,2,3,1,2,2.25,C,empirical,ft_file=MARNet: Backdoor Attacks Against Cooperative Multi-Agent Reinforcement Learning.pdf | ai-revised:subdomains=value alignment; robustness->robustness | ft_file=MARNet: Backdoor Attacks Against Cooperative Multi-Agent Reinforcement Learning.pdf | ai-revised:subdomains=value alignment; robustness->robustness | d1:doi_peer | d6:cohort p92 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,robustness,2.142857142857143,C
P544,2024,other,abstract,25,2,4,1,2,,3,1,2,2.35,C,pos_review,moved:effect_sizes(other) | moved:formal_framework(none->other) | | moved:effect_sizes(other) | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p81 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment,2.285714285714286,C
P545,2021,empirical,abstract,13,2,3,1,2,2,3,1,2,2.10,C,empirical,ai-revised:publication_type=other->empirical | moved:formal_framework(none->other) | | ai-revised:publication_type=other->empirical | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p66 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment,2.142857142857143,C
P546,2023,other,full-text,1,2,1,1,2,,2,1,2,1.65,C,pos_review,"ft_file=Artificial thinking and doomsday projections: a discourse on trust, ethics and safety.pdf | ft_file=Artificial thinking and doomsday projections: a discourse on trust, ethics and safety.pdf | d1:doi_peer | d6:cohort p20 | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2",0,value alignment; robustness; mesa-optimization; governance; ethics; capabilities,1.9285714285714288,C
P547,2020,theoretical,full-text,7,2,1,2,3,,3,2,3,2.40,B,theoretical,ft_file=AGI Agent Safety by Iteratively Improving the Utility Function.pdf | ft_file=AGI Agent Safety by Iteratively Improving the Utility Function.pdf | d1:doi_peer | d6:cohort p26 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; robustness,2.785714285714286,B
P548,2024,empirical,full-text,6,2,3,2,2,2,3,2,3,2.35,C,empirical,ft_file=Training Value-Aligned Reinforcement Learning Agents Using a Normative Prior.pdf | moved:formal_framework(none->other) | ft_file=Training Value-Aligned Reinforcement Learning Agents Using a Normative Prior.pdf | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p60 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; ethics,2.285714285714286,C
P549,2023,other,full-text,26,2,4,1,2,,3,1,2,2.35,C,pos_review,ft_file=Affordances' for Machine Learning.pdf | moved:datasets_used(other) | ft_file=Affordances' for Machine Learning.pdf | moved:datasets_used(other) | d1:proceedings | d6:cohort p85 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; governance; ethics,2.285714285714286,C
P550,2024,empirical,full-text,0,2,0,2,2,2,3,1,3,1.85,C,empirical,ft_file=Al_Nahian_2024_oa.pdf | ft_file=Al_Nahian_2024_oa.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics; capabilities,2.2142857142857144,C
P551,2023,position,full-text,3,2,1,2,2,,3,1,3,2.20,C,pos_review,ft_file=Understanding the spirit of a norm: Challenges for norm-learning agents.pdf | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3 | ft_file=Understanding the spirit of a norm: Challenges for norm-learning agents.pdf | d1:proceedings | d6:cohort p32,0,value alignment; interpretability; robustness; governance; ethics,2.5,B
P552,2021,position,full-text,16,2,3,2,2,,3,2,3,2.55,B,pos_review,ft_file=AI Alignment and Human Reward.pdf | ai-revised:publication_type=empirical->position | ai-revised:methodology=experiment->not_applicable | ai-revised:mathematical_formalism=logic; optimization->none | ft_file=AI Alignment and Human Reward.pdf | ai-revised:publication_type=empirical->position | ai-revised:methodology=experiment->not_applicable | ai-revised:mathematical_formalism=logic; optimization->none | d1:proceedings | d6:cohort p73 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; robustness; ethics,2.5714285714285716,B
P553,2018,other,full-text,5,2,1,1,2,,3,1,3,2.05,C,pos_review,ft_file=Friendly Superintelligent AI: All You Need Is Love.pdf | ft_file=Friendly Superintelligent AI: All You Need Is Love.pdf | d1:doi_peer | d6:cohort p30 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; ethics; capabilities,2.5,B
P554,2024,empirical,abstract,7,2,3,2,2,2,3,1,3,2.30,C,empirical,d1:proceedings | d6:cohort p63 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; ethics,2.2142857142857144,C
P555,2023,position,abstract,4,2,2,1,2,,3,1,2,2.05,C,pos_review,ai-revised:publication_type=empirical->position | | ai-revised:publication_type=empirical->position | d1:doi_peer | d6:cohort p42 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; ethics,2.285714285714286,C
P556,2018,empirical,abstract,31,2,4,1,2,1,3,1,2,2.05,C,empirical,ai-revised:subdomains=interpretability; robustness->interpretability | | ai-revised:subdomains=interpretability; robustness->interpretability | d1:proceedings | d6:cohort p100 | scored:D2=1 | scored:D3=2 | scored:D4=1 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,interpretability,1.8571428571428574,C
