id,title,year,doi,arxiv_id,status,source,pdf_path,decision
P01_1682,Specification Self-Correction: Mitigating In-Context Reward Hacking Through Test-Time Refinement,2025,,2507.18742v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Gallego_2025_arxiv.pdf,Include
P01_1683,The AI Alignment Paradox,2024,,2405.20806v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/West_2024_arxiv.pdf,Include
P01_1684,InfoRM: Mitigating Reward Hacking in RLHF via Information-Theoretic Reward Modeling,2024,,2402.09345v5,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Miao_2024_arxiv.pdf,Include
P01_1685,Uncertainty-Aware Reward Discounting for Mitigating Reward Hacking,2026,,2604.26360v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Singha_2026_arxiv.pdf,Include
P01_1686,A Multi-Level Framework for the AI Alignment Problem,2023,,2301.03740v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Hou_2023_arxiv.pdf,Include
P01_1687,Mitigating Reward Hacking in RLHF via Bayesian Non-negative Reward Modeling,2026,,2602.10623v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Duan_2026_arxiv.pdf,Include
P01_1688,Incomplete Contracting and AI Alignment,2018,,1804.04268v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Hadfield_Menell_2018_arxiv.pdf,Include
P01_1689,AI Alignment Dialogues: An Interactive Approach to AI Alignment in Support Agents,2023,,2301.06421v2,download-failed,arxiv,,Include
P01_1690,When Reward Hacking Rebounds: Understanding and Mitigating It with Representation-Level Signals,2026,,2604.01476v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Wu_2026_arxiv.pdf,Include
P01_1692,IR$^3$: Contrastive Inverse Reinforcement Learning for Interpretable Detection and Mitigation of Reward Hacking,2026,,2602.19416v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Beigi_2026_arxiv.pdf,Include
P01_1693,Value Alignment Verification,2020,,2012.01557v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Brown_2020_arxiv.pdf,Include
P01_1694,MO-GRPO: Mitigating Reward Hacking of Group Relative Policy Optimization on Multi-Objective Problems,2025,,2509.22047v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Ichihara_2025_arxiv.pdf,Include
P01_1695,Truthful or Fabricated? Using Causal Attribution to Mitigate Reward Hacking in Explanations,2025,,2504.05294v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Ferreira_2025_arxiv.pdf,Include
P01_1696,Calibration Collapse Under Sycophancy Fine-Tuning: How Reward Hacking Breaks Uncertainty Quantification in LLMs,2026,,2604.10585v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Sahoo_2026_arxiv.pdf,Include
P01_1697,SoliReward: Mitigating Susceptibility to Reward Hacking and Annotation Noise in Video Generation Reward Models,2025,,2512.22170v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Lian_2025_arxiv.pdf,Include
P01_1698,"More Convincing, Not More Correct: Self-Play Reward Hacking of Reference-Free LLM Judges",2026,,2607.05904v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zhou_2026_arxiv.pdf,Include
P01_1700,Pragmatic-Pedagogic Value Alignment,2017,,1707.06354v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Fisac_2017_arxiv.pdf,Include
P01_1701,Gradient Regularization Mitigates Reward Hacking in Reinforcement Learning from Human Feedback and Verifiable Rewards,2026,,2602.18037v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Ackermann_2026_arxiv.pdf,Include
P01_1702,Understanding the Process of Human-AI Value Alignment,2025,,2509.13854v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/McKinlay_2025_arxiv.pdf,Include
P01_1704,Justifications for Democratizing AI Alignment and Their Prospects,2025,,2507.19548v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Steingr_ber_2025_arxiv.pdf,Include
P01_1705,AI Alignment with Changing and Influenceable Reward Functions,2024,,2405.17713v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Carroll_2024_arxiv.pdf,Include
P01_1706,'AI Alignment' Encompasses Competing Technical Priorities,2026,,2606.14315v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Jha_2026_arxiv.pdf,Include
P01_1709,Methodological reflections for AI alignment research using human feedback,2022,,2301.06859v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Hagendorff_2022_arxiv.pdf,Include
P01_1710,Goal Alignment: A Human-Aware Account of Value Alignment Problem,2023,,2302.00813v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Mechergui_2023_arxiv.pdf,Include
P01_1712,Corrigibility as a Singular Target: A Vision for Inherently Reliable Foundation Models,2025,,2506.03056v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Potham_2025_arxiv.pdf,Include
P01_1713,Strong Preferences Affect the Robustness of Preference Models and Value Alignment,2024,,2410.02451v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Xu_2024_arxiv.pdf,Include
P01_1714,What Makes a Medical Checker Trainable? Diagnosing Signal Collapse and Reward Hacking in Checker-Guided RAG for Biomedical QA,2026,,2605.25988v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Ji_2026_arxiv.pdf,Include
P01_1715,Normative Conflicts and Shallow AI Alignment,2025,,2506.04679v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Milli_re_2025_arxiv.pdf,Include
P01_1717,"Interactive AI Alignment: Specification, Process, and Evaluation Alignment",2023,,2311.00710v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Terry_2023_arxiv.pdf,Include
P01_1718,Foundational Moral Values for AI Alignment,2023,,2311.17017v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Hou_2023_arxiv.pdf,Include
P01_1719,Using AI Alignment Theory to understand the potential pitfalls of regulatory frameworks,2024,,2410.19749v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Tlaie_2024_arxiv.pdf,Include
P01_1720,MAP: Multi-Human-Value Alignment Palette,2024,,2410.19198v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Wang_2024_arxiv.pdf,Include
P01_1721,Towards a Distributed Platform for Normative Reasoning and Value Alignment in Multi-Agent Systems,2024,,2405.13543v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Garcia_Bohigues_2024_arxiv.pdf,Include
P01_1722,Kantian Deontology Meets AI Alignment: Towards Morally Grounded Fairness Metrics,2023,,2311.05227v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Mougan_2023_arxiv.pdf,Include
P01_1723,AI Alignment Strategies from a Risk Perspective: Independent Safety Mechanisms or Shared Failures?,2025,,2510.11235v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Dung_2025_arxiv.pdf,Include
P01_1724,AI Alignment and Social Choice: Fundamental Limitations and Policy Implications,2023,,2310.16048v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Mishra_2023_arxiv.pdf,Include
P01_1725,Value alignment: a formal approach,2021,,2110.09240v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Sierra_2021_arxiv.pdf,Include
P01_1726,Controllable Value Alignment in Large Language Models through Neuron-Level Editing,2026,,2602.07356v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Yang_2026_arxiv.pdf,Include
P01_1727,"Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition",2017,,1704.00783v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Sarma_2017_arxiv.pdf,Include
P01_1728,Concept Alignment as a Prerequisite for Value Alignment,2023,,2310.20059v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Rane_2023_arxiv.pdf,Include
P01_1729,"The Linguistic Blind Spot of Value-Aligned Agency, Natural and Artificial",2022,,2207.00868v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/LaCroix_2022_arxiv.pdf,Include
P01_1730,Case Repositories: Towards Case-Based Reasoning for AI Alignment,2023,,2311.10934v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Feng_2023_arxiv.pdf,Uncertain
P01_1731,Beyond Single-Sentence Prompts: Upgrading Value Alignment Benchmarks with Dialogues and Stories,2025,,2503.22115v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zhang_2025_arxiv.pdf,Include
P01_1732,AI Alignment: A Comprehensive Survey,2023,,2310.19852v6,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Ji_2023_arxiv.pdf,Include
P01_1733,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives,2025,,2506.09656v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zeng_2025_arxiv.pdf,Include
P01_1735,"Decolonial AI Alignment: Openness, Viśe\d{s}a-Dharma, and Including Excluded Knowledges",2023,,2309.05030v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Varshney_2023_arxiv.pdf,Include
P01_1736,You Are What You Eat -- AI Alignment Requires Understanding How Data Shapes Structure and Generalisation,2025,,2502.05475v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Lehalleur_2025_arxiv.pdf,Include
P01_1737,Heterogeneous Value Alignment Evaluation for Large Language Models,2023,,2305.17147v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zhang_2023_arxiv.pdf,Include
P01_1738,The Specification Trap: Why Static Value Alignment Alone Is Insufficient for Robust Alignment,2025,,2512.03048v5,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Spizzirri_2025_arxiv.pdf,Uncertain
P01_1739,DVMap: Fine-Grained Pluralistic Value Alignment via High-Consensus Demographic-Value Mapping,2026,,2605.14420v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zhu_2026_arxiv.pdf,Include
P01_1740,Unifying Value Alignment and Assignment in Cross-Domain Offline Reinforcement Learning with Heterogeneous Datasets,2026,,2605.24862v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Qiao_2026_arxiv.pdf,Include
P01_1742,Requisite Variety in Ethical Utility Functions for AI Value Alignment,2019,,1907.00430v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Aliman_2019_arxiv.pdf,Include
P01_1743,Configurable Preference Tuning with Rubric-Guided Synthetic Data,2025,,2506.11702v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Gallego_2025_arxiv.pdf,Include
P01_1744,"Cultural Value Alignment in Large Language Models: A Prompt-based Analysis of Schwartz Values in Gemini, ChatGPT, and DeepSeek",2025,,2505.17112v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Segerer_2025_arxiv.pdf,Include
P01_1745,VAL-Bench: Belief Consistency as a measure for Value Alignment in Language Models,2025,,2510.05465v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Gupta_2025_arxiv.pdf,Include
P01_1746,Value Alignment Tax: Measuring Value Trade-offs in LLM Alignment,2026,,2602.12134v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Chen_2026_arxiv.pdf,Include
P01_1747,Value Alignment Equilibrium in Multiagent Systems,2020,,2009.07619v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Montes_2020_arxiv.pdf,Include
P01_1748,Contextual Moral Value Alignment Through Context-Based Aggregation,2024,,2403.12805v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Dognin_2024_arxiv.pdf,Include
P01_1749,A Revealed Preference Framework for AI Alignment,2026,,2603.27868v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Suleymanov_2026_arxiv.pdf,Include
P01_1750,Enhancing Value Alignment of LLMs with Multi-agent system and Combinatorial Fusion,2026,,2603.11126v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Wu_2026_arxiv.pdf,Include
P01_1752,"Value Alignment, Fair Play, and the Rights of Service Robots",2018,,1803.02852v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Estrada_2018_arxiv.pdf,Include
P01_1753,Design Generative AI for Practitioners: Exploring Interaction Approaches Aligned with Creative Practice,2026,,2603.03074v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Peng_2026_arxiv.pdf,Include
P01_1754,Mimetic vs Anchored Value Alignment in Artificial Intelligence,2018,,1810.11116v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Kim_2018_arxiv.pdf,Include
P01_1756,Value Drifts: Tracing Value Alignment During LLM Post-Training,2025,,2510.26707v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Bhatia_2025_arxiv.pdf,Include
P01_1758,The Coming Crisis of Multi-Agent Misalignment: AI Alignment Must Be a Dynamic and Social Process,2025,,2506.01080v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Carichon_2025_arxiv.pdf,Include
P01_1759,Learning Norms from Stories: A Prior for Value Aligned Agents,2019,,1912.03553v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Frazier_2019_arxiv.pdf,Include
P01_1760,Grounding Value Alignment with Ethical Principles,2019,,1907.05447v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Kim_2019_arxiv.pdf,Include
P01_1761,Gradual Vigilance and Interval Communication: Enhancing Value Alignment in Multi-Agent Debates,2024,,2412.13471v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zou_2024_arxiv.pdf,Include
P01_1763,Sycophancy Claims about Language Models: The Missing Human-in-the-Loop,2025,,2512.00656v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Batzner_2025_arxiv.pdf,Include
P01_1764,Diverse Human Value Alignment for Large Language Models via Ethical Reasoning,2025,,2511.00379v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Wang_2025_arxiv.pdf,Include
P01_1766,Roadmap on Incentive Compatibility for AI Alignment and Governance in Sociotechnical Systems,2024,,2402.12907v3,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Zhang_2024_arxiv.pdf,Include
P01_1768,Unintended Harms of Value-Aligned LLMs: Psychological and Empirical Insights,2025,,2506.06404v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Choi_2025_arxiv.pdf,Include
P01_1769,Steps Towards Value-Aligned Systems,2020,,2002.05672v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Osoba_2020_arxiv.pdf,Include
P01_1770,Existential Indifference: Self-Nonpreservation as a Necessary Architectural Condition for Aligned Superintelligence (or: The Suicidal AI),2026,,2606.12032v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Mao_2026_arxiv.pdf,Include
P01_1771,Personal Universes: A Solution to the Multi-Agent Value Alignment Problem,2019,,1901.01851v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Yampolskiy_2019_arxiv.pdf,Include
P01_1772,Dynamic value alignment through preference aggregation of multiple objectives,2023,,2310.05871v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Korecki_2023_arxiv.pdf,Include
P01_1773,Interoceptive Divergence in Aesthetic Evaluation and Implications for Human-AI Alignment,2026,,2605.18759v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Abe_2026_arxiv.pdf,Include
P01_1774,Multi-Value Alignment in Normative Multi-Agent System: Evolutionary Optimisation Approach,2023,,2305.07366v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Riad_2023_arxiv.pdf,Include
P01_1776,The Challenge of Value Alignment: from Fairer Algorithms to AI Safety,2021,,2101.06060v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Gabriel_2021_arxiv.pdf,Include
P01_1778,Taking Principles Seriously: A Hybrid Approach to Value Alignment,2020,,2012.11705v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Kim_2020_arxiv.pdf,Include
P01_1780,Challenges and Future Directions of Data-Centric AI Alignment,2024,,2410.01957v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Yeh_2024_arxiv.pdf,Include
P01_1781,Safeguarding the safeguards: How best to promote AI alignment in the public interest,2023,,2312.08039v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Guest_2023_arxiv.pdf,Include
P01_1782,SEAL: Systematic Error Analysis for Value ALignment,2024,,2408.10270v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Revel_2024_arxiv.pdf,Include
P01_1783,Representative Social Choice: From Learning Theory to AI Alignment,2024,,2410.23953v4,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Qiu_2024_arxiv.pdf,Include
P01_1784,Position: Towards Bidirectional Human-AI Alignment,2024,,2406.09264v4,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Shen_2024_arxiv.pdf,Include
P01_1785,EigenBench: A Comparative Behavioral Measure of Value Alignment,2025,,2509.01938v4,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Chang_2025_arxiv.pdf,Include
P01_1786,User-Driven Value Alignment: Understanding Users' Perceptions and Strategies for Addressing Biased and Discriminatory Statements in AI Companions,2024,,2409.00862v2,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Fan_2024_arxiv.pdf,Include
P01_1787,Principles Do Not Apply Themselves: A Hermeneutic Perspective on AI Alignment,2026,,2604.10673v1,retrieved-arxiv,arxiv,thesis/papers/01-scoping-review/research/pdfs/Razeghi_2026_arxiv.pdf,Include
